CustomerID,total_spend,visit_count,repetitiveness
16005.0,615.39,4,repetitive
16006.0,101.4,1,single
16007.0,1701.94,4,repetitive
16008.0,478.78,3,repetitive
16009.0,992.71,4,repetitive
16010.0,407.5,3,repetitive
16011.0,3362.71,16,repetitive
16012.0,1415.29,3,repetitive
16013.0,33366.25,51,repetitive
16014.0,653.13,4,repetitive
16015.0,690.54,4,repetitive
16016.0,1483.31,10,repetitive
16017.0,211.88,1,single
16018.0,408.9,2,repetitive
16019.0,3450.24,10,repetitive
16020.0,851.01,2,repetitive
16022.0,628.28,1,single
16023.0,719.81,3,repetitive
16024.0,251.24,1,single
16025.0,439.66,1,single
16026.0,236.09,1,single
16027.0,852.12,7,repetitive
16029.0,50992.61,73,repetitive
16030.0,331.24,1,single
16031.0,548.94,2,repetitive
16033.0,8727.61,27,repetitive
16034.0,437.7,3,repetitive
16036.0,758.92,2,repetitive
16037.0,855.02,3,repetitive
16038.0,454.33,4,repetitive
16040.0,1313.55,3,repetitive
16041.0,3166.4,3,repetitive
16042.0,1147.37,7,repetitive
16043.0,773.99,4,repetitive
16045.0,1340.7,4,repetitive
16048.0,243.69,3,repetitive
16049.0,1111.79,3,repetitive
16050.0,137.9,1,single
16052.0,362.06,1,single
16053.0,1511.95,2,repetitive
16054.0,783.9,1,single
16055.0,134.8,1,single
16056.0,664.85,1,single
16057.0,2140.22,9,repetitive
16059.0,1459.86,6,repetitive
16061.0,-29.95,1,single
16062.0,1153.62,4,repetitive
16063.0,335.32,2,repetitive
16065.0,372.09,1,single
16066.0,1521.87,5,repetitive
16070.0,852.15,2,repetitive
16071.0,326.24,1,single
16072.0,584.32,1,single
16073.0,94.35,2,repetitive
16076.0,2173.53,11,repetitive
16078.0,79.2,1,single
16079.0,1352.0,3,repetitive
16080.0,176.6,3,repetitive
16081.0,2806.9,5,repetitive
16083.0,1317.62,2,repetitive
16084.0,436.18,1,single
16085.0,981.51,5,repetitive
16086.0,1119.31,6,repetitive
16091.0,315.06,2,repetitive
16092.0,779.36,5,repetitive
16093.0,17.0,1,single
16094.0,1041.83,5,repetitive
16096.0,320.62,1,single
16097.0,185.05,1,single
16098.0,2005.63,8,repetitive
16099.0,731.9,3,repetitive
16101.0,1245.96,3,repetitive
16102.0,1842.14,3,repetitive
16103.0,1429.64,6,repetitive
16104.0,302.36,1,single
16105.0,336.96,1,single
16106.0,108.38,1,single
16107.0,3204.16,7,repetitive
16108.0,816.1,2,repetitive
16109.0,611.88,2,repetitive
16110.0,1337.48,3,repetitive
16112.0,195.74,4,repetitive
16113.0,161.38,1,single
16114.0,135.75,1,single
16115.0,1667.97,8,repetitive
16116.0,592.88,2,repetitive
16117.0,232.21,1,single
16119.0,423.36,2,repetitive
16120.0,1294.14,5,repetitive
16121.0,867.11,2,repetitive
16122.0,684.42,4,repetitive
16123.0,307.78,1,single
16124.0,187.15,2,repetitive
16125.0,289.35,1,single
16126.0,6287.77,4,repetitive
16127.0,656.25,1,single
16128.0,1880.22,5,repetitive
16131.0,3506.54,5,repetitive
16133.0,14305.66,46,repetitive
16134.0,603.69,3,repetitive
16135.0,517.55,1,single
16136.0,709.38,3,repetitive
16138.0,-7.95,1,single
16139.0,635.41,3,repetitive
16140.0,703.77,4,repetitive
16141.0,620.4,1,single
16142.0,535.34,1,single
16143.0,2419.84,7,repetitive
16144.0,175.2,1,single
16145.0,3741.98,18,repetitive
16146.0,734.13,3,repetitive
16147.0,375.0,1,single
16148.0,76.32,1,single
16149.0,280.52,2,repetitive
16150.0,1906.07,11,repetitive
16152.0,1829.04,1,single
16153.0,1824.23,5,repetitive
16156.0,3024.62,13,repetitive
16157.0,644.24,4,repetitive
16159.0,348.2,1,single
16160.0,1009.45,4,repetitive
16161.0,5352.97,25,repetitive
16162.0,37.4,1,single
16163.0,441.6,3,repetitive
16164.0,802.53,4,repetitive
16168.0,3770.6,27,repetitive
16169.0,1822.97,4,repetitive
16170.0,1880.42,7,repetitive
16171.0,73.2,1,single
16172.0,1140.21,4,repetitive
16173.0,1406.57,7,repetitive
16174.0,1009.55,3,repetitive
16175.0,1037.59,4,repetitive
16177.0,331.95,1,single
16178.0,197.9,1,single
16179.0,215.83,1,single
16180.0,10217.48,10,repetitive
16181.0,305.54,1,single
16182.0,6617.65,4,repetitive
16183.0,338.71,1,single
16184.0,1155.54,7,repetitive
16185.0,529.41,2,repetitive
16186.0,3991.94,13,repetitive
16187.0,6841.24,17,repetitive
16188.0,981.86,4,repetitive
16189.0,215.48,2,repetitive
16190.0,215.08,1,single
16191.0,4913.32,25,repetitive
16193.0,314.45,1,single
16198.0,400.681,1,single
16200.0,1080.62,2,repetitive
16201.0,1821.52,5,repetitive
16202.0,365.27,1,single
16203.0,589.15,5,repetitive
16204.0,405.71,1,single
16205.0,761.38,4,repetitive
16206.0,537.06,4,repetitive
16207.0,394.38,1,single
16208.0,664.26,2,repetitive
16209.0,2262.62,5,repetitive
16210.0,21086.3,18,repetitive
16211.0,542.77,2,repetitive
16212.0,681.19,3,repetitive
16213.0,159.0,1,single
16214.0,1062.75,3,repetitive
16215.0,242.35,1,single
16216.0,914.93,1,single
16217.0,259.39,4,repetitive
16218.0,3054.87,8,repetitive
16221.0,864.86,3,repetitive
16222.0,846.72,1,single
16224.0,1295.3,4,repetitive
16225.0,1096.32,5,repetitive
16226.0,255.12,3,repetitive
16227.0,308.32,2,repetitive
16229.0,1010.6,2,repetitive
16230.0,542.03,2,repetitive
16232.0,983.23,5,repetitive
16233.0,422.13,5,repetitive
16235.0,858.41,6,repetitive
16236.0,432.2,1,single
16239.0,372.9,3,repetitive
16240.0,3693.81,5,repetitive
16241.0,2607.87,13,repetitive
16242.0,3598.26,8,repetitive
16243.0,409.1,2,repetitive
16244.0,1522.75,2,repetitive
16245.0,1352.36,5,repetitive
16247.0,114.56,1,single
16248.0,152.94,1,single
16249.0,1800.07,5,repetitive
16250.0,389.44,2,repetitive
16252.0,-295.09,1,single
16253.0,3665.62,3,repetitive
16255.0,2609.3,10,repetitive
16256.0,732.63,2,repetitive
16257.0,46.95,1,single
16258.0,5203.51,5,repetitive
16260.0,1035.45,1,single
16261.0,746.83,4,repetitive
16262.0,-31.65,1,single
16265.0,5423.15,11,repetitive
16266.0,861.89,7,repetitive
16268.0,667.65,1,single
16270.0,1141.24,1,single
16271.0,1423.29,6,repetitive
16272.0,411.7,2,repetitive
16274.0,357.95,1,single
16275.0,559.87,1,single
16276.0,810.6,1,single
16278.0,537.83,3,repetitive
16279.0,1496.68,4,repetitive
16281.0,2062.06,1,single
16282.0,168.3,1,single
16283.0,1531.51,7,repetitive
16284.0,823.97,2,repetitive
16287.0,142.5,1,single
16292.0,280.9,2,repetitive
16293.0,2236.74,10,repetitive
16295.0,1328.55,4,repetitive
16297.0,275.4,4,repetitive
16298.0,598.2,3,repetitive
16302.0,212.82,2,repetitive
16303.0,5305.83,4,repetitive
16305.0,361.22,1,single
16306.0,602.27,8,repetitive
16308.0,2560.0,4,repetitive
16309.0,686.67,3,repetitive
16311.0,616.26,2,repetitive
16313.0,274.15,2,repetitive
16315.0,226.37,1,single
16316.0,2755.56,12,repetitive
16317.0,1341.65,3,repetitive
16318.0,328.15,1,single
16319.0,404.4,1,single
16320.0,1038.46,2,repetitive
16321.0,230.7,6,repetitive
16322.0,326.75,2,repetitive
16323.0,207.5,1,single
16324.0,428.68,3,repetitive
16325.0,510.54,5,repetitive
16326.0,3085.96,15,repetitive
16327.0,3844.22,6,repetitive
16330.0,242.21,4,repetitive
16332.0,1583.2,8,repetitive
16333.0,26626.8,21,repetitive
16337.0,151.05,1,single
16338.0,214.8,1,single
16339.0,109.95,1,single
16340.0,549.07,1,single
16341.0,1959.38,6,repetitive
16342.0,322.41,4,repetitive
16343.0,370.48,2,repetitive
16344.0,101.1,1,single
16345.0,575.41,1,single
16347.0,887.65,2,repetitive
16348.0,1469.45,7,repetitive
16349.0,53.5,1,single
16350.0,1100.47,5,repetitive
16351.0,153.9,1,single
16352.0,494.44,2,repetitive
16353.0,6675.71,22,repetitive
16354.0,395.8,2,repetitive
16356.0,210.32,4,repetitive
16357.0,658.88,3,repetitive
16358.0,2024.95,5,repetitive
16359.0,1460.37,12,repetitive
16360.0,3411.69,8,repetitive
16361.0,896.66,4,repetitive
16362.0,652.07,9,repetitive
16363.0,109.36,1,single
16364.0,707.04,2,repetitive
16365.0,1540.42,9,repetitive
16366.0,327.3,1,single
16367.0,804.49,2,repetitive
16368.0,497.43,2,repetitive
16369.0,1553.66,3,repetitive
16370.0,1320.56,4,repetitive
16372.0,367.93,2,repetitive
16374.0,473.03,2,repetitive
16376.0,977.52,3,repetitive
16377.0,676.2,1,single
16378.0,362.95,3,repetitive
16379.0,2131.9,5,repetitive
16380.0,1780.59,1,single
16383.0,668.36,2,repetitive
16384.0,584.5,2,repetitive
16385.0,555.89,3,repetitive
16386.0,317.2,2,repetitive
16387.0,94.36,1,single
16389.0,1362.27,5,repetitive
16392.0,221.19,1,single
16393.0,2941.05,20,repetitive
16394.0,1412.06,9,repetitive
16395.0,1486.9,5,repetitive
16398.0,1631.15,4,repetitive
16399.0,408.57,2,repetitive
16400.0,303.93,1,single
16401.0,4061.24,20,repetitive
16402.0,299.6,2,repetitive
16403.0,161.05,2,repetitive
16404.0,443.05,1,single
16405.0,167.25,2,repetitive
16406.0,163.07,1,single
16407.0,2126.93,9,repetitive
16409.0,2028.88,5,repetitive
16411.0,214.65,2,repetitive
16412.0,151.83,1,single
16413.0,262.2,1,single
16414.0,126.25,2,repetitive
16415.0,210.35,1,single
16416.0,1026.99,4,repetitive
16418.0,675.27,3,repetitive
16419.0,959.48,7,repetitive
16422.0,33805.69,74,repetitive
16423.0,346.12,1,single
16424.0,82.56,2,repetitive
16425.0,302.7,1,single
16426.0,1908.25,10,repetitive
16427.0,241.06,2,repetitive
16428.0,-2.95,1,single
16429.0,284.55,1,single
16430.0,300.85,1,single
16431.0,642.81,3,repetitive
16432.0,287.4,1,single
16433.0,184.26,1,single
16434.0,1522.25,7,repetitive
16438.0,798.35,5,repetitive
16440.0,3640.67,5,repetitive
16441.0,381.2,2,repetitive
16442.0,616.79,3,repetitive
16444.0,638.77,5,repetitive
16445.0,230.51,1,single
16446.0,2.9,3,repetitive
16447.0,259.01,1,single
16448.0,188.89,1,single
16449.0,674.69,3,repetitive
16450.0,311.92,1,single
16451.0,266.97,1,single
16454.0,-8.15,3,repetitive
16455.0,1841.18,7,repetitive
16456.0,2158.37,5,repetitive
16457.0,208.36,1,single
16458.0,3482.74,18,repetitive
16460.0,814.72,3,repetitive
16461.0,151.42,1,single
16462.0,102.0,4,repetitive
16463.0,1383.7,7,repetitive
16464.0,1314.68,3,repetitive
16466.0,1603.46,7,repetitive
16468.0,74.9,1,single
16469.0,650.43,4,repetitive
16470.0,757.44,5,repetitive
16471.0,223.95,1,single
16473.0,314.86,4,repetitive
16474.0,1811.47,11,repetitive
16475.0,544.3,4,repetitive
16477.0,2494.46,7,repetitive
16478.0,331.0,3,repetitive
16479.0,300.83,2,repetitive
16480.0,769.29,1,single
16482.0,220.62,1,single
16483.0,139.35,1,single
16484.0,379.4,3,repetitive
16485.0,363.65,1,single
16488.0,492.2,4,repetitive
16491.0,731.5,1,single
16493.0,1329.66,6,repetitive
16494.0,826.53,1,single
16495.0,684.41,3,repetitive
16496.0,1562.22,4,repetitive
16497.0,2965.69,6,repetitive
16498.0,86.12,3,repetitive
16499.0,319.1,5,repetitive
16500.0,400.86,6,repetitive
16503.0,1421.43,5,repetitive
16504.0,484.38,1,single
16505.0,777.6,1,single
16506.0,90.3,2,repetitive
16509.0,363.7,1,single
16510.0,248.1,1,single
16511.0,950.26,3,repetitive
16513.0,874.59,4,repetitive
16515.0,1627.13,5,repetitive
16516.0,101.7,1,single
16517.0,162.7,1,single
16518.0,480.92,3,repetitive
16519.0,215.08,2,repetitive
16520.0,1036.62,4,repetitive
16523.0,9295.67,27,repetitive
16525.0,11895.57,29,repetitive
16526.0,290.36,1,single
16527.0,228.06,1,single
16528.0,244.41,1,single
16529.0,455.25,1,single
16531.0,1244.59,7,repetitive
16532.0,6748.8,3,repetitive
16533.0,1026.94,5,repetitive
16535.0,593.75,1,single
16536.0,539.02,2,repetitive
16539.0,1388.81,4,repetitive
16542.0,119.62,1,single
16545.0,339.3,1,single
16546.0,-95.93,3,repetitive
16549.0,4154.64,10,repetitive
16550.0,2266.25,9,repetitive
16551.0,922.12,3,repetitive
16552.0,379.73,2,repetitive
16553.0,5664.57,14,repetitive
16554.0,641.55,7,repetitive
16555.0,285.89,2,repetitive
16556.0,3313.79,7,repetitive
16557.0,281.85,2,repetitive
16558.0,8257.04,24,repetitive
16560.0,816.51,3,repetitive
16561.0,511.12,2,repetitive
16563.0,1077.74,1,single
16565.0,173.7,1,single
16566.0,614.01,6,repetitive
16567.0,865.6,2,repetitive
16569.0,124.2,1,single
16570.0,3622.95,15,repetitive
16571.0,1285.22,5,repetitive
16572.0,999.7,4,repetitive
16573.0,648.41,4,repetitive
16574.0,451.44,1,single
16579.0,-30.6,1,single
16581.0,70.44,2,repetitive
16582.0,313.62,1,single
16583.0,233.45,1,single
16584.0,908.03,3,repetitive
16586.0,463.95,1,single
16587.0,225.15,1,single
16589.0,459.24,3,repetitive
16591.0,213.5,1,single
16592.0,4073.28,19,repetitive
16593.0,330.03,3,repetitive
16594.0,181.09,1,single
16595.0,360.16,1,single
16596.0,250.15,2,repetitive
16597.0,90.04,1,single
16598.0,140.7,2,repetitive
16600.0,813.52,6,repetitive
16601.0,244.8,1,single
16602.0,494.73,2,repetitive
16603.0,482.47,2,repetitive
16607.0,3038.67,16,repetitive
16609.0,5450.96,9,repetitive
16610.0,75.66,1,single
16611.0,120.99,2,repetitive
16612.0,1187.66,4,repetitive
16613.0,618.59,1,single
16614.0,506.19,1,single
16616.0,500.42,2,repetitive
16617.0,151.85,1,single
16618.0,2630.64,6,repetitive
16619.0,204.41,2,repetitive
16620.0,178.96,2,repetitive
16621.0,813.48,4,repetitive
16623.0,129.45,1,single
16624.0,810.57,2,repetitive
16625.0,333.08,1,single
16626.0,4379.65,20,repetitive
16627.0,322.8,1,single
16628.0,2183.04,6,repetitive
16629.0,417.73,2,repetitive
16633.0,2878.15,7,repetitive
16634.0,217.9,2,repetitive
16637.0,1124.59,5,repetitive
16638.0,1676.47,11,repetitive
16639.0,1169.38,4,repetitive
16641.0,231.1,1,single
16642.0,679.83,3,repetitive
16643.0,487.51,1,single
16644.0,833.78,2,repetitive
16647.0,214.06,2,repetitive
16648.0,270.86,2,repetitive
16650.0,518.42,1,single
16652.0,6654.26,10,repetitive
16653.0,1166.92,3,repetitive
16654.0,594.97,5,repetitive
16655.0,3794.52,6,repetitive
16656.0,8568.24,21,repetitive
16657.0,933.62,4,repetitive
16658.0,123.24,1,single
16659.0,39.12,1,single
16660.0,810.45,5,repetitive
16665.0,135.4,1,single
16666.0,118.98,1,single
16667.0,570.13,2,repetitive
16668.0,306.72,6,repetitive
16669.0,1370.87,3,repetitive
16670.0,4022.46,17,repetitive
16671.0,1692.27,3,repetitive
16672.0,8093.59,23,repetitive
16674.0,319.61,2,repetitive
16676.0,1558.72,5,repetitive
16678.0,3013.83,17,repetitive
16679.0,129.75,1,single
16680.0,183.7,1,single
16681.0,1770.34,6,repetitive
16682.0,1028.0,5,repetitive
16684.0,65892.08,30,repetitive
16685.0,324.24,2,repetitive
16686.0,3043.48,9,repetitive
16688.0,1260.86,4,repetitive
16689.0,303.26,3,repetitive
16690.0,208.63,3,repetitive
16692.0,1276.0,2,repetitive
16693.0,482.01,2,repetitive
16696.0,657.9,4,repetitive
16697.0,112.75,1,single
16698.0,1998.0,2,repetitive
16700.0,5040.0,17,repetitive
16701.0,5150.27,18,repetitive
16705.0,13946.13,29,repetitive
16706.0,531.35,3,repetitive
16708.0,656.63,1,single
16709.0,3029.87,5,repetitive
16710.0,2483.04,10,repetitive
16711.0,1651.03,5,repetitive
16712.0,3645.43,10,repetitive
16713.0,6840.23,21,repetitive
16714.0,911.53,4,repetitive
16715.0,301.72,1,single
16716.0,319.8,3,repetitive
16717.0,3278.36,9,repetitive
16718.0,623.75,1,single
16719.0,1773.92,8,repetitive
16720.0,155.24,1,single
16721.0,292.47,1,single
16722.0,4711.21,16,repetitive
16723.0,589.15,2,repetitive
16725.0,775.07,8,repetitive
16726.0,1382.02,5,repetitive
16727.0,272.82,1,single
16728.0,1054.67,5,repetitive
16729.0,7076.28,26,repetitive
16730.0,702.79,4,repetitive
16732.0,603.75,1,single
16734.0,650.51,3,repetitive
16735.0,2269.21,7,repetitive
16737.0,417.6,1,single
16738.0,3.75,1,single
16739.0,312.55,2,repetitive
16742.0,0.0,2,repetitive
16743.0,2191.84,8,repetitive
16744.0,1304.76,7,repetitive
16745.0,7170.7,18,repetitive
16746.0,6694.31,19,repetitive
16747.0,826.96,4,repetitive
16748.0,1515.9,5,repetitive
16750.0,623.93,5,repetitive
16751.0,1764.72,1,single
16752.0,207.5,1,single
16753.0,223.92,1,single
16754.0,2002.4,1,single
16755.0,1484.63,5,repetitive
16756.0,239.4,1,single
16757.0,106.83,1,single
16758.0,369.34,1,single
16759.0,772.84,4,repetitive
16761.0,316.62,1,single
16762.0,1501.38,3,repetitive
16763.0,594.9,2,repetitive
16764.0,2758.25,18,repetitive
16765.0,34.0,1,single
16766.0,1145.6,2,repetitive
16767.0,5580.6,11,repetitive
16768.0,458.04,5,repetitive
16769.0,380.39,1,single
16770.0,744.9,6,repetitive
16771.0,2246.81,5,repetitive
16773.0,171.59,1,single
16774.0,654.92,5,repetitive
16775.0,1695.66,11,repetitive
16776.0,388.28,1,single
16777.0,226.35,2,repetitive
16778.0,245.94,2,repetitive
16779.0,10454.05,28,repetitive
16780.0,425.19,2,repetitive
16781.0,294.65,2,repetitive
16782.0,2242.25,19,repetitive
16784.0,107.6,1,single
16788.0,597.48,2,repetitive
16789.0,80.8,1,single
16790.0,1520.12,8,repetitive
16791.0,1706.28,8,repetitive
16792.0,110.38,2,repetitive
16793.0,243.84,1,single
16794.0,1201.51,12,repetitive
16795.0,414.88,1,single
16796.0,305.62,1,single
16800.0,1201.49,1,single
16801.0,867.83,5,repetitive
16803.0,332.3,1,single
16804.0,536.99,3,repetitive
16805.0,460.59,2,repetitive
16806.0,801.49,4,repetitive
16807.0,1121.59,3,repetitive
16808.0,288.42,2,repetitive
16809.0,912.74,6,repetitive
16810.0,275.64,2,repetitive
16811.0,547.07,2,repetitive
16812.0,479.35,1,single
16813.0,1692.98,10,repetitive
16814.0,6500.6,22,repetitive
16816.0,417.06,4,repetitive
16817.0,1446.95,13,repetitive
16818.0,3317.97,13,repetitive
16820.0,497.61,1,single
16823.0,358.38,1,single
16824.0,460.64,2,repetitive
16825.0,775.18,2,repetitive
16826.0,341.7,1,single
16828.0,128.5,2,repetitive
16829.0,197.22,1,single
16830.0,325.91,1,single
16832.0,199.15,3,repetitive
16833.0,1106.53,4,repetitive
16834.0,413.46,1,single
16835.0,180.85,2,repetitive
16836.0,251.87,2,repetitive
16837.0,3167.73,12,repetitive
16838.0,582.9,3,repetitive
16839.0,15357.78,39,repetitive
16841.0,1774.62,7,repetitive
16842.0,1260.44,4,repetitive
16843.0,10183.82,17,repetitive
16846.0,214.32,1,single
16847.0,193.44,1,single
16848.0,281.42,1,single
16849.0,124.57,1,single
16850.0,332.41,1,single
16851.0,342.45,3,repetitive
16852.0,144.91,2,repetitive
16855.0,328.4,2,repetitive
16856.0,35.4,1,single
16858.0,345.89,2,repetitive
16859.0,473.14,5,repetitive
16861.0,151.65,3,repetitive
16863.0,481.35,4,repetitive
16866.0,207.74,3,repetitive
16869.0,805.62,5,repetitive
16871.0,2761.49,7,repetitive
16872.0,680.02,3,repetitive
16873.0,7066.31,10,repetitive
16875.0,2023.47,9,repetitive
16877.0,853.72,6,repetitive
16878.0,0.0,2,repetitive
16880.0,1519.08,7,repetitive
16881.0,432.0,1,single
16882.0,705.12,3,repetitive
16883.0,276.73,2,repetitive
16884.0,429.84,2,repetitive
16885.0,471.51,3,repetitive
16887.0,194.88,1,single
16889.0,1578.67,3,repetitive
16891.0,809.7,5,repetitive
16892.0,496.84,7,repetitive
16893.0,145.93,1,single
16895.0,219.14,1,single
16897.0,213.03,3,repetitive
16898.0,444.46,4,repetitive
16899.0,1281.56,6,repetitive
16900.0,187.69,5,repetitive
16902.0,1706.88,1,single
16903.0,373.24,1,single
16904.0,3754.27,16,repetitive
16905.0,3085.48,8,repetitive
16906.0,579.77,4,repetitive
16907.0,981.65,5,repetitive
16909.0,364.14,2,repetitive
16910.0,1510.06,8,repetitive
16912.0,2528.67,12,repetitive
16913.0,113.44,1,single
16914.0,208.46,1,single
16915.0,621.68,6,repetitive
16916.0,576.26,2,repetitive
16917.0,391.52,1,single
16918.0,1043.34,7,repetitive
16919.0,2596.45,11,repetitive
16921.0,169.79,1,single
16923.0,6666.83,26,repetitive
16924.0,739.5,4,repetitive
16926.0,230.25,1,single
16927.0,543.05,3,repetitive
16928.0,2781.5,19,repetitive
16929.0,1295.39,7,repetitive
16930.0,380.55,3,repetitive
16931.0,4604.22,21,repetitive
16932.0,161.94,1,single
16933.0,530.08,5,repetitive
16934.0,950.93,2,repetitive
16936.0,262.68,1,single
16938.0,1903.13,5,repetitive
16940.0,3049.88,3,repetitive
16942.0,1894.11,10,repetitive
16943.0,816.73,3,repetitive
16945.0,4345.5,18,repetitive
16947.0,406.48,1,single
16948.0,435.02,3,repetitive
16949.0,1161.27,7,repetitive
16950.0,1178.56,3,repetitive
16951.0,1262.75,4,repetitive
16952.0,167.61,2,repetitive
16953.0,20.8,1,single
16954.0,2085.08,9,repetitive
16955.0,493.67,5,repetitive
16956.0,292.34,2,repetitive
16957.0,416.64,2,repetitive
16959.0,117.35,1,single
16960.0,507.05,3,repetitive
16961.0,234.17,1,single
16963.0,110.55,1,single
16965.0,201.19,1,single
16966.0,2148.47,10,repetitive
16967.0,319.02,1,single
16968.0,439.43,2,repetitive
16969.0,650.41,3,repetitive
16971.0,232.21,2,repetitive
16976.0,251.52,1,single
16978.0,344.33,1,single
16979.0,1809.05,8,repetitive
16980.0,1078.96,2,repetitive
16982.0,384.06,1,single
16983.0,1920.2,8,repetitive
16984.0,4392.42,5,repetitive
16985.0,5461.62,11,repetitive
16986.0,1873.2,2,repetitive
16987.0,1625.05,7,repetitive
16988.0,126.12,1,single
16989.0,1133.25,6,repetitive
16990.0,179.0,1,single
16992.0,1601.86,6,repetitive
16995.0,-1.25,1,single
16996.0,1427.46,9,repetitive
16997.0,702.0,3,repetitive
16998.0,287.02,6,repetitive
16999.0,484.82,2,repetitive
17001.0,3989.57,11,repetitive
17002.0,1487.78,4,repetitive
17004.0,1412.94,2,repetitive
17006.0,781.78,4,repetitive
17007.0,877.43,7,repetitive
17010.0,185.46,2,repetitive
17011.0,270.9,1,single
17014.0,565.58,4,repetitive
17015.0,1842.56,3,repetitive
17017.0,8574.11,27,repetitive
17018.0,920.1,2,repetitive
17019.0,1272.61,4,repetitive
17022.0,71.0,1,single
17024.0,95.85,3,repetitive
17025.0,357.77,3,repetitive
17026.0,154.83,2,repetitive
17027.0,848.59,7,repetitive
17029.0,716.0,2,repetitive
17030.0,146.87,1,single
17031.0,380.35,2,repetitive
17033.0,1030.14,3,repetitive
17034.0,734.57,4,repetitive
17035.0,388.33,3,repetitive
17037.0,1253.22,2,repetitive
17038.0,112.4,1,single
17040.0,449.73,1,single
17041.0,1065.77,4,repetitive
17042.0,1044.38,5,repetitive
17043.0,1735.18,4,repetitive
17044.0,897.43,3,repetitive
17045.0,339.44,3,repetitive
17046.0,642.02,1,single
17047.0,1100.9,3,repetitive
17048.0,864.32,6,repetitive
17049.0,5594.78,11,repetitive
17050.0,3228.84,6,repetitive
17051.0,247.14,1,single
17052.0,413.75,1,single
17053.0,496.38,2,repetitive
17054.0,1353.83,6,repetitive
17058.0,1179.89,3,repetitive
17059.0,3095.04,5,repetitive
17060.0,234.24,1,single
17061.0,5116.13,12,repetitive
17062.0,534.47,5,repetitive
17063.0,1421.59,11,repetitive
17064.0,859.35,3,repetitive
17065.0,-112.35,1,single
17068.0,4531.34,22,repetitive
17069.0,2655.22,13,repetitive
17070.0,312.14,1,single
17071.0,2385.48,14,repetitive
17073.0,1446.09,4,repetitive
17075.0,813.77,5,repetitive
17076.0,841.08,3,repetitive
17078.0,378.2,2,repetitive
17079.0,118.8,1,single
17080.0,285.5,3,repetitive
17081.0,290.16,2,repetitive
17082.0,2003.85,2,repetitive
17083.0,1405.78,3,repetitive
17084.0,2949.75,2,repetitive
17085.0,1555.05,6,repetitive
17086.0,2050.08,6,repetitive
17088.0,1991.01,4,repetitive
17090.0,2041.85,8,repetitive
17091.0,3802.81,9,repetitive
17092.0,1777.78,4,repetitive
17094.0,270.2,2,repetitive
17095.0,1088.2,6,repetitive
17096.0,992.68,7,repetitive
17097.0,937.92,9,repetitive
17100.0,971.74,1,single
17101.0,1621.73,4,repetitive
17102.0,25.5,1,single
17105.0,665.78,2,repetitive
17107.0,10380.43,7,repetitive
17109.0,869.68,8,repetitive
17110.0,163.3,1,single
17111.0,248.61,1,single
17114.0,747.22,10,repetitive
17115.0,806.9,5,repetitive
17117.0,116.2,1,single
17118.0,157.02,1,single
17119.0,593.61,3,repetitive
17120.0,307.46,1,single
17122.0,138.32,1,single
17123.0,345.3,1,single
17124.0,298.89,1,single
17125.0,259.35,1,single
17126.0,991.85,7,repetitive
17128.0,157.09,1,single
17131.0,2463.17,5,repetitive
17133.0,4892.24,7,repetitive
17134.0,425.0,2,repetitive
17135.0,1139.73,7,repetitive
17138.0,380.5,1,single
17139.0,10585.57,15,repetitive
17140.0,465.32,1,single
17142.0,579.0,1,single
17144.0,984.57,2,repetitive
17146.0,749.78,3,repetitive
17147.0,1679.64,6,repetitive
17148.0,124.88,1,single
17152.0,1503.5,4,repetitive
17153.0,213.78,1,single
17154.0,329.34,1,single
17155.0,251.7,2,repetitive
17157.0,306.55,3,repetitive
17158.0,1266.97,3,repetitive
17159.0,1534.73,4,repetitive
17160.0,3518.03,6,repetitive
17162.0,1707.21,10,repetitive
17163.0,293.1,2,repetitive
17164.0,2466.4,8,repetitive
17165.0,158.68,1,single
17166.0,189.49,3,repetitive
17169.0,816.88,4,repetitive
17171.0,224.91,1,single
17172.0,313.26,2,repetitive
17173.0,3755.65,9,repetitive
17174.0,59.9,1,single
17175.0,1430.94,5,repetitive
17176.0,306.13,1,single
17179.0,711.79,3,repetitive
17180.0,780.38,6,repetitive
17181.0,239.92,2,repetitive
17183.0,3286.91,8,repetitive
17186.0,144.0,2,repetitive
17187.0,203.95,1,single
17188.0,2275.58,9,repetitive
17189.0,384.4,2,repetitive
17190.0,249.74,3,repetitive
17191.0,2095.13,7,repetitive
17193.0,1674.46,9,repetitive
17194.0,262.62,2,repetitive
17197.0,1013.01,1,single
17198.0,692.22,3,repetitive
17201.0,342.63,1,single
17203.0,3563.85,6,repetitive
17204.0,1352.91,9,repetitive
17205.0,384.08,1,single
17206.0,204.24,1,single
17211.0,2299.67,9,repetitive
17212.0,226.85,1,single
17213.0,2741.08,11,repetitive
17214.0,984.12,7,repetitive
17217.0,113.5,1,single
17218.0,1960.72,10,repetitive
17219.0,114.23,1,single
17220.0,3198.25,14,repetitive
17221.0,335.13,2,repetitive
17222.0,354.15,1,single
17223.0,426.79,2,repetitive
17226.0,393.49,1,single
17227.0,939.32,6,repetitive
17228.0,1906.09,8,repetitive
17229.0,318.76,2,repetitive
17230.0,3466.67,11,repetitive
17231.0,3127.82,14,repetitive
17232.0,421.52,2,repetitive
17233.0,190.88,1,single
17234.0,149.89,1,single
17235.0,550.06,2,repetitive
